"Environment and Climate Change Canada"
"Monthly Values for January - 2005"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"AMHERSTBURG","42.103","-83.094","ON","-4.9","0","-1.9","11.5","0","-20.0","0","66.0","0","252.0","121.4","0","183.0","","15","","",NA,"709.2","0.0","6130257"
"BELLE RIVER","42.300","-82.700","ON","-5.0","0",NA,"14.4","0","-19.6","0","",,NA,"",,NA,"","","",,NA,"713.5","0.0","6130681"
"CHATHAM WPCP","42.390","-82.215","ON","-4.7","0","-1.1","13.5","0","-21.0","0","53.0","0","170.0","95.4","0","152.0","20.0","15","","",NA,"703.4","0.0","6131415"
"DELHI CS","42.867","-80.550","ON","-7.1","0",NA,"17.0","0","-28.8","0","",,NA,"101.7","0",NA,"15.0","13","",,NA,"777.4","0.0","6131983"
"FORT ERIE","42.883","-78.967","ON","-4.8","0","-0.7","15.0","0","-25.0","0","71.0","0","159.0","123.6","0","157.0","20.0","20","","",NA,"707.1","0.0","6132470"
"HARROW CDA AUTO","42.033","-82.900","ON","-5.0","0",NA,"12.7","0","-21.8","0","",,NA,"96.1","0",NA,"11.0","11","",,NA,"712.8","0.0","6133362"
"KINGSVILLE MOE","42.043","-82.674","ON","-4.5","0","-0.7","11.5","0","-21.5","0","79.0","0","279.0","108.0","0","176.0","10.0","14","","",NA,"696.1","0.0","6134190"
"NEW GLASGOW","42.514","-81.636","ON","-5.5","0","-1.1","12.0","0","-23.0","0","38.0","0","151.0","71.0","0","122.0","12.0","14","","",NA,"728.4","0.0","6135583"
"NIAGARA FALLS NPCSH","43.133","-79.050","ON","-4.4","0","-0.3","19.0","0","-20.0","0","78.5","0","164.0","122.7","0","162.0","27.0","17","","",NA,"694.2","0.0","6135657"
"PORT COLBORNE","42.883","-79.250","ON","-4.7","0","-1.1","15.0","0","-19.5","0","62.0","0","153.0","101.0","0","138.0","","17","","",NA,"704.1","0.0","6136606"
"PORT WELLER (AUT)","43.250","-79.217","ON","-4.4","0",NA,"18.6","0","-19.8","0","",,NA,"53.2","0",NA,"","10","",,NA,"693.3","0.0","6136699"
"RIDGETOWN RCS","42.450","-81.883","ON","-5.8","0",NA,"13.9","0","-26.0","0","",,NA,"74.9","0",NA,"4.0","11","",,NA,"739.2","0.0","6137154"
"RIDGEVILLE","43.042","-79.325","ON","-5.4","0","-1.0","17.0","0","-19.0","0","70.2","0","205.0","118.1","0","176.0","","16","","",NA,"726.0","0.0","6137161"
"ST CATHARINES BROCK U","43.118","-79.248","ON","",,NA,"",,"",,"83.7","0",NA,"116.8","0",NA,"24.0","15","","",NA,"","","6137290"
"ST THOMAS WPCP","42.768","-81.205","ON","-6.1","0","-1.4","14.5","0","-27.0","0","62.0","0","162.0","110.5","0","150.0","19.0","16","","",NA,"746.2","0.0","6137362"
"SOUTHEAST SHOAL (AUT)","41.833","-82.467","ON","-3.2","0",NA,"12.2","0","-14.8","0","",,NA,"",,NA,"","","",,NA,"657.4","0.0","6137937"
"TILLSONBURG NORTH","42.861","-80.741","ON","-6.2","0",NA,"16.5","0","-25.0","0","68.8","0",NA,"118.7","0",NA,"21.0","16","","",NA,"750.3","0.0","6138269"
"TILLSONBURG MOE","42.855","-80.722","ON","",,NA,"",,"",,"62.5","0",NA,"111.1","0",NA,"23.0","18","","",NA,"","","6138270"
"VINELAND","43.150","-79.417","ON","-4.9","0",NA,"19.0","0","-20.0","0","71.0","0",NA,"110.8","0",NA,"24.0","18","","",NA,"710.9","0.0","6139141"
"VINELAND STATION RCS","43.183","-79.400","ON","-4.7","0",NA,"19.0","0","-19.9","0","",,NA,"88.4","0",NA,"","21","",,NA,"702.6","0.0","6139148"
"WATERFORD","42.883","-80.233","ON","",,NA,"",,"",,"50.6","0",NA,"95.2","0",NA,"16.0","17","","",NA,"","","6139356"
"WELLAND","42.993","-79.261","ON","-5.1","0","-0.8","17.5","0","-26.0","0","95.0","0","238.0","142.7","0","183.0","","20","","",NA,"716.7","0.0","6139445"
"WINDSOR RIVERSIDE","42.333","-82.933","ON","-4.2","0",NA,"13.0","0","-19.5","0","68.4","0",NA,"112.8","0",NA,"20.0","16","","",NA,"689.0","0.0","6139520"
"WINDSOR A","42.276","-82.956","ON","-4.6","0","-0.8","13.2","0","-19.1","0","78.8","0","212.0","123.2","0","198.0","3.0","11","",,NA,"700.4","0.0","6139525"
"ERIEAU (AUT)","42.250","-81.900","ON","-4.5","0",NA,"11.1","0","-18.6","0","",,NA,"0.0","0",NA,"","0","",,NA,"698.6","0.0","613KLLM"
"POINT PELEE CS","41.949","-82.519","ON","-5.3","0",NA,"10.6","0","-21.7","0","",,NA,"",,NA,"","","",,NA,"722.3","0.0","613P001"
"BRANTFORD MOE","43.133","-80.233","ON","-7.1","0","-1.1","17.0","0","-28.5","0","38.0","0","140.0","72.0","0","132.0","15.0","10","","",NA,"778.9","0.0","6140954"
"CULLODEN EASEY","42.889","-80.847","ON","-7.1","0","-1.4","13.0","0","-27.0","0","64.0","0","169.0","108.0","0","146.0","","11","","",NA,"778.1","0.0","6141933"
"DORCHESTER","43.002","-81.033","ON","",,NA,"",,"",,"70.8","0",NA,"112.6","0",NA,"23.0","18","","",NA,"","","6142066"
"ELORA RCS","43.650","-80.417","ON","-8.4","0",NA,"13.9","0","-28.8","0","",,NA,"78.1","0",NA,"13.0","8","",,NA,"819.9","0.0","6142286"
"FERGUS SHAND DAM","43.735","-80.330","ON","-8.6","0","-1.3","13.0","0","-28.5","0","36.4","0","91.0","82.2","0","121.0","17.0","12","","",NA,"825.7","0.0","6142400"
"FERGUS MOE","43.702","-80.379","ON","-8.8","0",NA,"13.0","0","-27.0","0","25.4","0",NA,"66.6","0",NA,"21.0","9","","",NA,"830.7","0.0","6142402"
"FOLDENS","43.018","-80.781","ON","-6.8","0","-1.0","15.0","0","-26.0","0","41.6","0","139.0","86.8","0","138.0","14.0","15","","",NA,"769.8","0.0","6142420"
"GLEN ALLAN","43.684","-80.710","ON","-8.3","0","-1.1","13.5","0","-30.5","0","42.4","0","84.0","82.4","0","110.0","","13","","",NA,"816.1","0.0","6142803"
"LONDON INT'L AIRPORT","43.033","-81.151","ON","",,"","",,"",,"44.0","0","89.0","77.3","0","104.0","18.0","13","","",NA,"","","6144475"
"LONDON CS","43.033","-81.150","ON","-7.0","0",NA,"14.8","0","-27.1","0","",,NA,"74.2","0",NA,"17.0","14","",,NA,"775.7","0.0","6144478"
"MOUNT FOREST (AUT)","43.983","-80.750","ON","-8.8","0",NA,"12.5","0","-31.1","0","",,NA,"63.8","0",NA,"6.0","8","",,NA,"829.3","0.0","6145504"
"ROSEVILLE","43.354","-80.474","ON","-7.7","0","-1.2","14.5","0","-27.5","0","46.0","0","118.0","83.0","0","122.0","20.0","13","","",NA,"796.2","0.0","6147188"
"RUSKVIEW","44.233","-80.133","ON","-9.8","0","-2.5","13.5","0","-30.0","0","81.0","0","125.0","119.0","0","139.0","38.0","12","","",NA,"860.8","0.0","6147229"
"SALEM","43.709","-80.470","ON","-8.6","0",NA,"13.0","0","-29.0","0","38.0","0",NA,"76.0","0",NA,"7.0","12","","",NA,"825.2","0.0","6147410"
"SCOTLAND","43.001","-80.428","ON","-7.2","0",NA,"17.0","0","-30.0","0","49.5","0",NA,"84.6","0",NA,"35.0","15","","",NA,"782.1","0.0","6147664"
"STRATFORD MOE","43.369","-81.005","ON","-7.2","0","-1.2","14.0","0","-26.0","0","97.0","0","143.0","132.3","0","137.0","","17","","",NA,"782.7","0.0","6148105"
"STRATHROY-MULLIFARRY","42.981","-81.643","ON","-6.7","0",NA,"14.0","0","-24.5","0","31.4","0",NA,"65.0","0",NA,"10.0","15","","",NA,"764.3","0.0","6148122"
"REGION OF WATERLOO INT'L AIRPORT","43.459","-80.378","ON","-8.3","0",NA,"14.9","0","-31.1","0","",,NA,"59.5","0",NA,"","9","",,NA,"814.7","0.0","6149388"
"WATERLOO WELLINGTON 2","43.450","-80.383","ON","",,NA,"",,"",,"34.8","0",NA,"79.4","0",NA,"14.0","12","","",NA,"","","6149389"
"WOODSTOCK","43.136","-80.771","ON","-7.2","0","-1.4","15.0","0","-29.0","0","49.2","0","151.0","104.6","0","155.0","","14","","",NA,"781.1","0.0","6149625"
"ALBERTON","43.183","-80.050","ON","-7.4","0",NA,"16.5","0","-29.5","0","55.0","0",NA,"87.4","0",NA,"","11","","",NA,"786.7","0.0","6150060"
"AURORA NE","44.017","-79.450","ON","",,NA,"",,"",,"33.0","0",NA,"57.0","0",NA,"20.0","10","","",NA,"","","6150398"
"BELLEVILLE","44.151","-77.395","ON","-7.8","0","-1.1","11.0","0","-27.5","0","30.6","0","83.0","59.4","0","88.0","13.0","9","","",NA,"799.0","0.0","6150689"
"BLACKSTOCK","44.100","-78.833","ON","-9.2","0",NA,"13.0","0","-30.5","0","38.0","0",NA,"64.9","0",NA,"14.0","11","","",NA,"844.7","0.0","6150790"
"BLOOMFIELD","43.983","-77.217","ON","",,NA,"",,"",,"56.6","0",NA,"89.0","0",NA,"18.0","10","","",NA,"","","6150815"
"BURLINGTON PIERS (AUT)","43.300","-79.800","ON","-5.4","2",NA,"18.4","2","-21.2","2","",,NA,"",,NA,"","","",,NA,"679.8","0.0","6151061"
"CALEDON NORTH","43.933","-79.950","ON","",,NA,"",,"",,"30.4","0",NA,"59.8","0",NA,"","15","","",NA,"","","6151080"
"CENTREVILLE","44.403","-76.908","ON","-9.2","1","-1.5","12.0","0","-29.0","1","26.0","0","61.0","59.8","0","74.0","","8","","",NA,"816.7","0.0","6151309"
"COBOURG (AUT)","43.950","-78.167","ON","-7.3","0",NA,"10.4","0","-25.3","0","",,NA,"75.0","0",NA,"4.0","11","",,NA,"782.8","0.0","6151684"
"COBOURG STP","43.967","-78.183","ON","-6.8","0","-1.3","11.0","0","-25.0","0","30.0","0","92.0","58.6","0","88.0","4.0","9","","",NA,"769.2","0.0","6151689"
"GEORGETOWN WWTP","43.640","-79.879","ON","-7.4","0","-1.1","17.0","0","-25.0","0","37.0","0","97.0","75.0","0","111.0","19.0","9","","",NA,"788.3","0.0","6152695"
"HAMILTON A","43.172","-79.934","ON","-6.7","0","-1.2","16.7","0","-24.5","0","53.0","0","130.0","85.6","0","134.0","28.0","13","",,NA,"765.8","0.0","6153194"
"HAMILTON RBG CS","43.292","-79.908","ON","-6.0","0",NA,"18.1","0","-24.6","0","",,NA,"70.3","0",NA,"","9","",,NA,"744.9","0.0","6153301"
"JANETVILLE","44.217","-78.633","ON","-9.6","0","-1.9","13.0","0","-30.0","0","41.0","0","87.0","59.4","0","82.0","15.0","11","","",NA,"855.7","0.0","6153853"
"KALADAR","44.648","-77.117","ON","-9.9","0",NA,"11.0","0","-30.0","0","23.6","0",NA,"49.0","0",NA,"15.0","7","","",NA,"864.4","0.0","6153935"
"MADOC","44.533","-77.478","ON","-9.6","0",NA,"11.0","0","-31.5","0","28.0","0",NA,"59.6","0",NA,"8.0","9","","",NA,"856.5","0.0","6154779"
"MILLGROVE","43.317","-79.967","ON","-6.7","0","-1.2","16.5","0","-26.5","0","57.0","0","140.0","98.0","0","131.0","","14","","",NA,"766.7","0.0","6155183"
"ORANGEVILLE MOE","43.918","-80.086","ON","-9.0","0","-1.5","14.5","0","-28.0","0","35.0","0","91.0","64.0","0","100.0","","11","","",NA,"837.6","0.0","6155790"
"WHITBY MUELLER","43.900","-78.900","ON","-6.8","0",NA,"14.0","0","-26.0","0","52.1","0",NA,"85.5","0",NA,"13.0","10","","",NA,"769.5","0.0","6155870"
"OSHAWA WPCP","43.867","-78.833","ON","-6.0","0","-1.3","13.0","0","-25.0","0","34.0","0","95.0","63.8","0","97.0","4.0","11","","",NA,"745.5","0.0","6155878"
"OAKVILLE GERARD","43.428","-79.697","ON","-5.3","0",NA,"17.5","0","-22.7","0","42.9","0",NA,"78.6","0",NA,"18.0","14","","",NA,"721.1","0.0","6155PD4"
"POINT PETRE (AUT)","43.833","-77.150","ON","-6.9","0",NA,"7.9","0","-25.9","0","",,NA,"93.2","0",NA,"10.0","14","",,NA,"772.8","0.0","6156559"
"PORT PERRY NONQUON","44.150","-78.967","ON","-9.2","0",NA,"11.5","0","-32.5","0","46.0","0",NA,"76.0","0",NA,"","12","","",NA,"844.6","0.0","6156682"
"RICHMOND HILL","43.877","-79.448","ON","-7.4","0","-1.2","14.5","0","-25.5","0","45.0","0","121.0","73.0","0","117.0","20.0","14","","",NA,"786.7","0.0","6157012"
"SANDHILL","43.808","-79.808","ON","",,NA,"",,"",,"53.8","0",NA,"90.0","0",NA,"16.0","17","","",NA,"","","6157431"
"SANDFORD SOLETUDE","44.150","-79.233","ON","-9.9","0",NA,"15.0","0","-34.0","0","33.0","0",NA,"54.6","0",NA,"18.0","9","","",NA,"864.4","0.0","6157875"
"STIRLING","44.293","-77.555","ON","",,NA,"",,"",,"42.6","0",NA,"69.0","0",NA,"16.0","8","","",NA,"","","6158051"
"THORNHILL GRANDVIEW","43.800","-79.417","ON","",,NA,"",,"",,"40.0","0",NA,"67.4","0",NA,"20.0","13","","",NA,"","","6158255"
"TORONTO","43.667","-79.400","ON","",,"","",,"",,"27.8","0","75.0","72.3","0","118.0","11.0","13","","",NA,"","","6158350"
"TORONTO CITY","43.667","-79.400","ON","-5.4","0",NA,"15.0","0","-22.7","0","",,NA,"64.9","0",NA,"13.0","8","",,NA,"724.8","0.0","6158355"
"TORONTO BURNHAMTHORPE","43.643","-79.571","ON","",,NA,"",,"",,"35.2","0",NA,"77.2","0",NA,"24.0","13","","",NA,"","","6158411"
"TORONTO ISLAND A","43.629","-79.395","ON","-5.5","0",NA,"12.2","0","-22.3","0","",,NA,"47.0","0",NA,"","7","",,NA,"727.0","0.0","6158665"
"TORONTO LESTER B. PEARSON INT'L A","43.677","-79.631","ON","-6.8","0","-1.3","17.6","0","-24.2","0","33.2","0","112.0","70.4","0","136.0","12.0","9","98.2","1",NA,"770.0","0.0","6158733"
"TRENTON A","44.117","-77.533","ON","-8.6","0","-1.7","12.2","0","-30.4","0","33.5","0","75.0","52.2","0","77.0","11.0","9","",,NA,"823.6","0.0","6158875"
"WOODBRIDGE","43.783","-79.600","ON","-7.3","0","-0.7","17.0","0","-27.0","0","42.0","0","141.0","66.5","0","132.0","","13","","",NA,"785.7","0.0","6159575"
"WOOLER","44.201","-77.718","ON","-8.9","0","-1.6","12.5","0","-32.0","0","37.8","0","73.0","65.6","0","71.0","","9","","",NA,"835.4","0.0","6159651"
"MOUNTAINVIEW","44.052","-77.302","ON","-8.0","0","-2.0","12.5","0","-27.5","0","37.6","0","88.0","68.4","0","86.0","","9","","",NA,"804.7","0.0","615EMR7"
"TORONTO BUTTONVILLE A","43.862","-79.370","ON","-7.9","0","-2.0","14.9","0","-25.2","0","37.2","0","96.0","68.0","0","110.0","20.0","11","",,NA,"802.0","0.0","615HMAK"
"TORONTO NORTH YORK","43.780","-79.468","ON","-7.1","0",NA,"15.5","0","-24.5","0","46.1","0",NA,"80.0","0",NA,"16.0","10","","",NA,"776.7","0.0","615S001"
"HALIBURTON 3","45.032","-78.531","ON","-11.7","0","-1.8","11.5","0","-35.0","0","39.8","0","60.0","77.0","0","77.0","32.0","12","","",NA,"919.2","0.0","6163171"
"LINDSAY FROST","44.338","-78.740","ON","-10.4","0","-2.0","11.5","0","-30.0","0","37.4","0","84.0","66.0","0","99.0","","11","","",NA,"881.7","0.0","6164433"
"MINDEN","44.933","-78.717","ON","-11.0","0","-1.2","11.0","0","-32.0","0","36.0","0","61.0","81.8","0","91.0","37.0","12","","",NA,"897.7","0.0","6165195"
"PETERBOROUGH A","44.233","-78.367","ON","-9.3","2","-0.8","11.4","2","-31.0","2","19.8","14",NA,"50.5","2",NA,"9.0","7","",,NA,"790.5","0.0","6166418"
"PETERBOROUGH AWOS","44.233","-78.367","ON","-17.7","20",NA,"0.6","20","-33.1","20","",,NA,"8.0","11",NA,"","2","",,NA,"393.2","0.0","6166420"
"PETERBOROUGH TRENT U","44.367","-78.300","ON","-9.5","0","-1.1","12.0","0","-29.5","0","38.0","0","98.0","70.5","0","123.0","11.0","10","","",NA,"851.5","0.0","6166455"
"SONYA SUNDANCE MEADOWS","44.217","-78.950","ON","",,NA,"",,"",,"37.0","0",NA,"56.4","0",NA,"19.0","10","","",NA,"","","6168100"
"BANCROFT AUTO","45.071","-77.879","ON","-12.7","0",NA,"9.9","0","-34.9","0","",,NA,"87.6","0",NA,"37.0","15","",,NA,"952.0","0.0","616I001"
"WARSAW","44.463","-78.130","ON","",,NA,"",,"",,"31.6","0",NA,"66.8","0",NA,"29.0","11","","",NA,"","","616RKR0"
